,Unnamed: 0,debias_point,debias_var,dim,dim_var,undebias_point,undebias_var,J,Q,K,truth,truth_stderr
0,0,-0.0432767489360887,4.0763182719220685,-0.7820259256428903,138.84361598199632,-0.086533695,0.02495671,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0813130865493112,4.378353436872093,-1.252395717969534,120.16417340513048,-0.11510185,0.032179702,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0813130865493112,4.378353436872093,-1.252395717969534,120.16417340513048,-0.11510185,0.032179702,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0813130865493112,4.378353436872093,-1.252395717969534,120.16417340513048,-0.11510185,0.032179702,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0369156262302205,3.912288230931922,-0.60203325931798,119.81162623752849,-0.025574826,0.016177984,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,0.0192573615330601,3.963861955081079,-0.6257311062015667,123.07762845951312,-0.06403643,0.01950875,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0994889864166252,4.078177174327423,-0.2794730477244052,136.58405672094298,-0.0993098,0.033913177,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0882261648214261,3.5006759095164157,-1.5631457862619218,133.174912462884,-0.08670425,0.021815754,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0588395792959965,3.8461491313056335,-0.8195695238004217,141.43467805571132,-0.046953842,0.02243487,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.113243560758186,3.953050227077583,-0.570674200993603,127.93437520550358,-0.11238536,0.039062668,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.1415079505192003,4.699750370380955,-0.2156291489598834,128.2757928022335,-0.10267245,0.028369568,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.114936138009554,3.834732041814744,-0.3480686320913682,126.7377878090361,-0.06267294,0.024807015,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.03810331772475,3.741777371866636,-0.3529202447824451,134.36343323791002,-0.0455427,0.022174492,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0846433164240764,4.442336090310951,-0.5502759819515322,126.06057271293324,-0.07970857,0.026446445,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0669748846383387,3.85893377404068,-0.4614806189170708,111.01231206066436,-0.11213698,0.031475548,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0406783460798934,3.82102654067937,-0.7700323226368209,121.1706868753122,-0.076175064,0.022494202,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0959244020919679,4.580409140662258,-1.167117438221549,135.0507882285291,-0.10817697,0.029886872,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.1259654641686894,4.175004135429578,-1.1618523722939829,119.40046396633744,-0.09795141,0.024059372,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.1238054821029725,4.054300342789842,-1.3218394236595143,118.02262606045473,-0.12885068,0.03378084,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.1361457287397831,4.9071369485158645,-0.4274678440904709,121.11070870916656,-0.074144214,0.02904708,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0587247054570049,4.014390426044181,-0.4881660760545196,141.6474313888939,-0.11293652,0.031373385,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0799896058002726,4.46303872426595,-0.7426080842715219,130.01771383717602,-0.08972541,0.025775775,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.1372779236713872,3.848925309774544,-0.4048599053114663,129.9043369444878,-0.09488973,0.030211562,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.080121356202161,4.094991668365429,-0.9098937170971486,123.30794880214248,-0.11518831,0.031326387,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0801486283164093,4.488292060200137,-0.6783468434958011,109.29779929134416,-0.09683919,0.019986125,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0305858453281966,3.663580838440503,-0.712503171485555,127.15294264069776,-0.06987205,0.030473413,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.0769989975738471,4.53315530077219,-1.3095320987416217,113.23897259680302,-0.06526617,0.021489745,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.100768609142749,4.292087030975095,-0.5425188261997778,118.37597703584412,-0.084809504,0.023702517,1000,3000,5,-0.0855757692816708,0.0002926461662991
0,0,-0.1076998506176131,4.12228431397103,-0.4337643873214252,123.63684693733124,-0.0838312,0.026490845,1000,3000,5,-0.0855757692816708,0.0002926461662991
