,Unnamed: 0,debias_point,debias_var,dim,dim_var,undebias_point,undebias_var,J,Q,K,M,epochs,n_folds,uplift_factor,truth,truth_stderr
0,0,0.027130421503318,0.2140630966330684,0.086231525749275,1.5437578522765094,0.020474095,0.001918727,500,1000,3,500,500,3,1.0,0.0151882180634315,0.0121143200498778
0,0,0.0381108954589948,0.230301965190295,0.0771366602076994,1.65181345719006,0.028749922,0.0018008944,500,1000,3,500,500,3,1.0,0.0172980892349114,0.0125145653699287
0,0,0.0120782941011012,0.2412218227311957,0.0250410278492181,1.6595063507305343,0.020785205,0.0020525258,500,1000,3,500,500,3,1.0,0.0183346418784144,0.0123928221846879
0,0,0.0463659258680675,0.1948250556420044,0.0927020163645544,1.6299250313419706,0.021299543,0.00426509,500,1000,3,500,500,3,1.0,0.0162535839456698,0.0123986460215211
0,0,0.0161322209388596,0.2208572966011437,0.2333618869899742,1.47111775498196,0.022449829,0.0037784467,500,1000,3,500,500,3,1.0,0.0171432977217842,0.0117506628598522
0,0,0.0113078165477597,0.2285286274758346,0.0680800111539274,1.5053236217194308,0.019204753,0.001694783,500,1000,3,500,500,3,1.0,0.0144399467728144,0.0118763342006125
0,0,0.0068716230131343,0.2311397232095493,0.2349915518733797,1.5679154465922245,0.013463586,0.002096142,500,1000,3,500,500,3,1.0,0.0172152106520748,0.012292324320101
0,0,-0.0045488009450851,0.2309029081859075,0.0500804493601737,1.5416421511793614,0.015519123,0.0033358254,500,1000,3,500,500,3,1.0,0.0164820976945648,0.0120400620345722
0,0,0.0268829103167823,0.1911947568737972,0.1253436520537018,1.6175244297229523,0.022531336,0.0021424592,500,1000,3,500,500,3,1.0,0.0165368673520793,0.0122039349921931
0,0,0.0253819014114657,0.2269321853437775,0.1030413871170217,1.615629818760275,0.014176875,0.0023652585,500,1000,3,500,500,3,1.0,0.0168711830551816,0.0126121517242693
0,0,0.0161517157895712,0.2116050168949945,0.1668141988492653,1.5803472639093383,0.025053704,0.004651032,500,1000,3,500,500,3,1.0,0.0185819678078011,0.0126121501033404
0,0,0.0135309008841965,0.2129631681937647,0.0674138103288934,1.718270492639701,0.015222485,0.0018053629,500,1000,3,500,500,3,1.0,0.0182643175190547,0.0123918837255434
0,0,0.0063673395925554,0.2144637770346292,0.1275703996972335,1.6679348271347862,0.020448906,0.003784253,500,1000,3,500,500,3,1.0,0.0176611208818489,0.0121426766036364
0,0,-0.0019056673468552,0.2153836966298801,0.0538304879375548,1.6058250594663064,0.0022341867,0.0017567548,500,1000,3,500,500,3,1.0,0.0177032641360316,0.0126868629060054
0,0,0.0428620629547019,0.2288096994088724,0.0829752470096283,1.665655023527284,0.033417445,0.0025555093,500,1000,3,500,500,3,1.0,0.018774451352685,0.0121399080192129
0,0,0.0233903159002488,0.2235521160726182,0.0800579463584711,1.6118256780241471,0.027220989,0.0017254265,500,1000,3,500,500,3,1.0,0.0161537743891764,0.0118873893673588
0,0,0.0243140012518173,0.2292921075222983,0.1648328086562158,1.6141665805917933,0.021358468,0.0032995807,500,1000,3,500,500,3,1.0,0.0192278333801321,0.0122165958566969
0,0,0.0350991004125528,0.2207503440378682,0.1807559860640257,1.7246088489273663,0.033187672,0.0036177312,500,1000,3,500,500,3,1.0,0.019409524062722,0.0122772980536562
0,0,0.0084467447921258,0.2444701762947177,0.0358309948363083,1.6714846848155047,0.010588466,0.0017670965,500,1000,3,500,500,3,1.0,0.0175404444025218,0.0122958178543269
0,0,0.0265626332323049,0.214772023760878,0.069817843043022,1.6099413256409567,0.014636097,0.0018498268,500,1000,3,500,500,3,1.0,0.0152789724855519,0.0121880143612183
0,0,0.0269817508596644,0.2261921558632779,0.1059139494073282,1.5262955915358942,0.019378982,0.0025572618,500,1000,3,500,500,3,1.0,0.016919932419169,0.0119614463523215
0,0,0.0199453919716428,0.2205332988556975,0.1223448706475231,1.5423215676943098,0.031576782,0.0031724472,500,1000,3,500,500,3,1.0,0.0170067063851654,0.0123804562726975
0,0,0.0310069485098035,0.194214088320512,0.2326461252466459,1.513082363116495,0.022157067,0.0021495786,500,1000,3,500,500,3,1.0,0.0153947212098308,0.0120451331303565
0,0,-0.0086975963392024,0.2127358027196429,0.1697173832620828,1.5982297413547486,0.0016192232,0.0013110781,500,1000,3,500,500,3,1.0,0.016881350249613,0.0122964065483518
0,0,-0.016262338046989,0.1906372712615695,-0.0937188295696096,1.637179128439723,0.0043417956,0.0025302798,500,1000,3,500,500,3,1.0,0.0184541121476161,0.0125482648846272
0,0,0.0070059890471736,0.1944343655107477,0.2380304084420256,1.4931359630507373,0.0032962468,0.0019947896,500,1000,3,500,500,3,1.0,0.0158335231681161,0.0120059933558277
0,0,-0.0030197029625828,0.2246444697935653,0.0456453024421247,1.6098041529366185,-0.002385051,0.0013470493,500,1000,3,500,500,3,1.0,0.0177627144604013,0.0123974327802952
0,0,0.0071214064147496,0.2227483214893775,0.2067944799865167,1.6723795188859223,0.009985964,0.0019691002,500,1000,3,500,500,3,1.0,0.0178505836379785,0.0121858934187112
0,0,0.0347300749270336,0.202472548604288,-0.0562147306375039,1.5867734847566073,0.028363666,0.0020967603,500,1000,3,500,500,3,1.0,0.0170439821147549,0.0118432403165517
0,0,0.0024992440221056,0.2347941556899547,0.0443520341022508,1.6290345826144277,0.018273186,0.0026445717,500,1000,3,500,500,3,1.0,0.0171525993463329,0.0121634827694547
0,0,-0.0053514971121723,0.2086568003702715,0.1355393634908097,1.6976505656244358,0.016924305,0.00114416,500,1000,3,500,500,3,1.0,0.0179427542739782,0.0121196075072589
0,0,-0.0048828433429002,0.2196354685914321,-0.0146224896674777,1.6143511770445675,0.004320827,0.001915662,500,1000,3,500,500,3,1.0,0.0158389781014538,0.0122461052841799
0,0,0.014310574144023,0.2175558843343871,0.0725846517319027,1.5609303934807712,0.015513834,0.0037964678,500,1000,3,500,500,3,1.0,0.017151082008711,0.0117534830930128
0,0,0.0182561299588772,0.229047737032967,0.1689948970709869,1.6092947610218895,0.02109727,0.0021507703,500,1000,3,500,500,3,1.0,0.0165452655912865,0.0120587437420033
0,0,0.0046155609134258,0.2137126033369908,0.1166658291387279,1.6077815495072851,0.0028625724,0.0022885308,500,1000,3,500,500,3,1.0,0.0173436982890149,0.0122602782171641
0,0,-0.002440905447534,0.2120956711150887,0.2139369227839073,1.573512889090337,0.014007992,0.0026217448,500,1000,3,500,500,3,1.0,0.0167769615691854,0.0123636599444835
0,0,0.0355625417540107,0.2119099650828116,0.147227391697262,1.5475936573607891,0.017521588,0.0016999347,500,1000,3,500,500,3,1.0,0.0181794215602854,0.0126146163345338
0,0,0.0059730052547515,0.1924244894631271,0.0759577824631445,1.6404650231997675,0.01968895,0.001824041,500,1000,3,500,500,3,1.0,0.018311144700952,0.0122728172603947
0,0,0.0015208282865709,0.2202702723612777,0.1364627271409781,1.5732240903733272,0.018377569,0.0017189514,500,1000,3,500,500,3,1.0,0.0156214283916552,0.0121706484179825
0,0,-0.0036958513147517,0.2044741986518417,0.0593267538473749,1.5393411734569071,0.010752667,0.0013924764,500,1000,3,500,500,3,1.0,0.0165073558634784,0.0119434313648585
0,0,0.0383633308598498,0.2126532471636114,0.1430550129788838,1.5566123899984123,0.014889807,0.0022700338,500,1000,3,500,500,3,1.0,0.0158374389350224,0.0122541502452856
0,0,0.0282229345631907,0.1996910822296998,0.2060825768635607,1.604217600060539,0.02879536,0.0031644192,500,1000,3,500,500,3,1.0,0.0166064688393722,0.0123389622051112
0,0,0.0427263697990734,0.2050521820644315,0.0048891773943191,1.6741946581725415,0.039284907,0.0048666545,500,1000,3,500,500,3,1.0,0.0201050766011181,0.0128501761189163
0,0,0.0020053905543805,0.2354028899882974,0.1018723301092084,1.5912358658810422,0.015324168,0.002303826,500,1000,3,500,500,3,1.0,0.0156865970935523,0.0121803678216481
0,0,0.0118788046617266,0.1889187281893517,0.1574128409470899,1.698104900409602,0.009807593,0.0023693077,500,1000,3,500,500,3,1.0,0.017895866102799,0.012545636505266
0,0,0.0242627065603775,0.2376373125369537,0.0847244474840823,1.5774366809350673,0.032012474,0.0026214903,500,1000,3,500,500,3,1.0,0.0162814479074617,0.0120396275941253
0,0,0.0148504592284665,0.2313368909674185,0.2961276926204568,1.5142645606273868,0.022366898,0.0040361383,500,1000,3,500,500,3,1.0,0.0170300650100114,0.0124796055632812
0,0,0.0185205375695468,0.2237343522205011,0.1371246594346431,1.6374413099952605,0.013398409,0.0022704587,500,1000,3,500,500,3,1.0,0.0142888181560271,0.0121986463045224
0,0,0.0209472810525991,0.207711179604395,0.0536472912820203,1.5371648095476282,0.010260394,0.0025752515,500,1000,3,500,500,3,1.0,0.0168433838875695,0.0119096840489265
0,0,0.0277798952755263,0.2224740741749436,0.215969125511981,1.557416865710956,0.035823755,0.0025621273,500,1000,3,500,500,3,1.0,0.0152555330603071,0.0123020543311551
0,0,0.0093935800924596,0.2375365359184033,0.0667009726206137,1.527361781112627,0.028288366,0.002705041,500,1000,3,500,500,3,1.0,0.0181195378582077,0.0121730117821181
0,0,0.0018441436995685,0.2059025074344977,0.0495934240563904,1.6472102830889153,0.01117682,0.0023266373,500,1000,3,500,500,3,1.0,0.0175876845589697,0.0122718766074514
0,0,0.0207692474451771,0.2092300510958972,0.1378933174574389,1.5182718958678862,0.020241847,0.0026704008,500,1000,3,500,500,3,1.0,0.0173600119444448,0.0119637426314451
0,0,0.0045170944616428,0.2330735173247399,-0.0468284934226731,1.5288971295696776,0.018706916,0.0033386073,500,1000,3,500,500,3,1.0,0.0168289820955385,0.0122740937385605
0,0,0.023036668488221,0.222456154382105,0.1237309000689956,1.5462335799136748,0.0233158,0.0028088654,500,1000,3,500,500,3,1.0,0.0177576999142154,0.0118817776582627
0,0,0.0247369018107065,0.199136396523674,0.0771229049477828,1.6284843538207552,0.013274171,0.0030787922,500,1000,3,500,500,3,1.0,0.0173566417262369,0.0124740330846279
0,0,0.0152843181237931,0.2108478550433333,0.1456629021655661,1.5051908340277595,0.008577867,0.0021875019,500,1000,3,500,500,3,1.0,0.0156702428724783,0.0120374842326324
0,0,0.0165893934372434,0.218515305465347,0.151873737921654,1.5942104532007075,0.007906195,0.0018271971,500,1000,3,500,500,3,1.0,0.0159141064222101,0.0124319172544731
0,0,0.0399931449110094,0.2228823837403088,0.0518740009797853,1.502095002457536,0.021609759,0.0025822832,500,1000,3,500,500,3,1.0,0.015223329832093,0.0124859791157063
0,0,0.0436734666497659,0.242405916574591,0.1079336000816101,1.5298493872108674,0.029998468,0.0038364865,500,1000,3,500,500,3,1.0,0.0175651928302217,0.0121703743694172
0,0,0.0350215108003378,0.230043607986843,0.1329445650383095,1.567287086955118,0.039815087,0.0042814594,500,1000,3,500,500,3,1.0,0.0165713497087426,0.0119912144012843
0,0,0.0194507185879091,0.1993888726278943,0.2431420886561405,1.5241567837647774,0.010244571,0.0023438951,500,1000,3,500,500,3,1.0,0.0158156676465778,0.0123459920684357
0,0,0.0060960151247404,0.2418210559563018,0.1622656260152272,1.6048262898072372,0.0190487,0.0028122438,500,1000,3,500,500,3,1.0,0.0183910357036964,0.0120972711673709
0,0,0.0202417656690637,0.1998903681135574,0.1160330628757615,1.6631810544046628,0.0077218344,0.0024030376,500,1000,3,500,500,3,1.0,0.0156619985905308,0.0116490362025428
0,0,0.036957611276091,0.220210061666101,0.070626721836143,1.565072822751285,0.023095367,0.0016971683,500,1000,3,500,500,3,1.0,0.0154845202396584,0.0119184328587157
0,0,0.0239457386056911,0.2089867106741231,0.0494895877058165,1.6964366934589994,0.027198598,0.0022322296,500,1000,3,500,500,3,1.0,0.0184819320444307,0.0127836533002519
0,0,0.0333766657181253,0.2211540073745296,0.0101651133269103,1.6726475411695445,0.029133618,0.0028552029,500,1000,3,500,500,3,1.0,0.0175559791536611,0.0126243545775346
0,0,0.0372243140002306,0.2189686805214152,0.2502194128281025,1.5967740622836988,0.023821054,0.0029919986,500,1000,3,500,500,3,1.0,0.0159196613270566,0.0123669874629681
0,0,0.0166411109094497,0.2131928689053873,-0.0042554121184255,1.5438230354202127,0.01676264,0.0022404685,500,1000,3,500,500,3,1.0,0.0173883254305509,0.012160906724895
0,0,0.0273696277342457,0.216578265512747,0.1257862309915496,1.6039327556953376,0.020221205,0.0028613468,500,1000,3,500,500,3,1.0,0.0171447890768224,0.0120305528761684
0,0,0.0203321765134671,0.2302894119089088,0.0385592723764838,1.5944735313981933,0.015485827,0.0039673336,500,1000,3,500,500,3,1.0,0.0175614462279236,0.012900274878016
0,0,0.0261587919602684,0.2219617472606644,0.0446734704316726,1.5697934904760265,0.011781186,0.0013799956,500,1000,3,500,500,3,1.0,0.0160047418264085,0.0117923263483062
0,0,0.0060968708289136,0.228882916110089,0.1341584957429669,1.5590521088979965,0.009565818,0.0028384302,500,1000,3,500,500,3,1.0,0.0163694266272361,0.0120040793399517
