,Unnamed: 0,debias_point,debias_var,dim,dim_var,undebias_point,undebias_var,J,Q,K,M,epochs,n_folds,uplift_factor,truth,truth_stderr
0,0,-0.01089135688853,0.2108063243033592,-0.0039090803034298,1.6854509148280448,-0.007921703,0.0011058586,500,1000,3,500,500,3,0.1,0.0021420520403089,0.0003770259109996
0,0,0.0103349155798353,0.1836273359909266,-0.0419411221893241,1.5473728568507676,0.012185231,0.001029221,500,1000,3,500,500,3,0.1,0.0016205809980753,0.0003716465710371
0,0,0.0083408716081975,0.2293807988330181,0.0047446191368856,1.5852770118279045,0.0031897782,0.0015589036,500,1000,3,500,500,3,0.1,0.0017200015402379,0.0003733119757279
0,0,-0.0037801031952226,0.2254315827931568,-0.0441918962091182,1.501485942839225,-0.0006045758,0.0015608078,500,1000,3,500,500,3,0.1,0.0014200519598338,0.0003769846951472
0,0,-0.0261378074179384,0.249230501693727,-0.0012247093135945,1.6489048202390135,-0.012659348,0.0021653282,500,1000,3,500,500,3,0.1,0.0016664567833235,0.00038329771099
0,0,-0.0146359522187683,0.2066087928838806,0.0186060416944331,1.5067486876748013,-4.562984e-05,0.0012299189,500,1000,3,500,500,3,0.1,0.0021420520403089,0.0003770259109996
0,0,-0.0167019718799414,0.1926827913143708,0.1142737664226759,1.540674359578141,0.0037357844,0.00096054707,500,1000,3,500,500,3,0.1,0.0016205809980753,0.0003716465710371
0,0,0.0147800758087108,0.2468891968950639,-0.0272041387990159,1.5691774368670497,0.0056690928,0.0018893561,500,1000,3,500,500,3,0.1,0.0017200015402379,0.0003733119757279
0,0,0.0088989672382453,0.2241775559714286,0.0300826796054379,1.5486823190389818,0.026081696,0.0017150218,500,1000,3,500,500,3,0.1,0.0014200519598338,0.0003769846951472
0,0,0.0137262496469657,0.2842180067291434,0.1120169057598319,1.6202593877069436,-0.0069983434,0.0014770427,500,1000,3,500,500,3,0.1,0.0016664567833235,0.00038329771099
0,0,0.0009336720090714,0.2203978691273917,0.0037702208967805,1.5248571713648635,-0.0014101338,0.0010573355,500,1000,3,500,500,3,0.1,0.0021420520403089,0.0003770259109996
0,0,-0.0054564813633481,0.2060482607019974,0.0656152872581593,1.5944048807044269,-0.005479086,0.000853019,500,1000,3,500,500,3,0.1,0.0016205809980753,0.0003716465710371
0,0,0.0251356402671482,0.1999262847603711,0.0612817940619143,1.482117462355617,0.011009774,0.0014600806,500,1000,3,500,500,3,0.1,0.0014200519598338,0.0003769846951472
0,0,0.0170310575852067,0.2404769304441156,0.0535735756964348,1.4605737363598492,-0.0023891062,0.0015190841,500,1000,3,500,500,3,0.1,0.0017200015402379,0.0003733119757279
0,0,-0.0179569264397031,0.2884194878838391,0.0235875196730136,1.565624542780036,-0.013026004,0.0007712459,500,1000,3,500,500,3,0.1,0.0016664567833235,0.00038329771099
0,0,0.0446514972366486,0.2017589843296482,0.0707228474866777,1.5612672050613663,0.032006755,0.0019768989,500,1000,3,500,500,3,0.1,0.0021420520403089,0.0003770259109996
0,0,-0.0215735477434272,0.22847313430087,0.0451641395360856,1.5118955737788595,-0.014348231,0.000800395,500,1000,3,500,500,3,0.1,0.0016205809980753,0.0003716465710371
0,0,0.0026970161114168,0.1946099424463805,0.0855844789864395,1.5706593076989883,0.015832018,0.0013723811,500,1000,3,500,500,3,0.1,0.0014200519598338,0.0003769846951472
0,0,-0.0088843769599085,0.2546605045110871,-0.0625461031145709,1.4679586154055966,-0.002670007,0.002109439,500,1000,3,500,500,3,0.1,0.0017200015402379,0.0003733119757279
0,0,0.0076419391364619,0.251451315455312,0.0222449505866463,1.5751996752046764,0.004202582,0.0004312603,500,1000,3,500,500,3,0.1,0.0016664567833235,0.00038329771099
0,0,-0.0010450521901791,0.1802060803567705,-0.1020279828266407,1.4828521120530131,0.00278057,0.00085982215,500,1000,3,500,500,3,0.1,0.0021420520403089,0.0003770259109996
0,0,-0.0192758799485038,0.2192712758264771,-0.0293319612303868,1.6177454702249998,-0.01470308,0.0011340218,500,1000,3,500,500,3,0.1,0.0016205809980753,0.0003716465710371
0,0,0.0167068916251581,0.1979605203460957,0.0967094304643616,1.5539963551537594,0.008964166,0.0009417041,500,1000,3,500,500,3,0.1,0.0014200519598338,0.0003769846951472
0,0,-0.0113756123025948,0.2355819734338091,-0.098206349713638,1.512693918464196,-0.0032817181,0.0020093953,500,1000,3,500,500,3,0.1,0.0017200015402379,0.0003733119757279
0,0,-0.0031136475438884,0.2098296549478457,-0.1395784060459203,1.5340458959698566,-0.003699389,0.002183307,500,1000,3,500,500,3,0.1,0.0016664567833235,0.00038329771099
0,0,-0.0094914292687089,0.2155271929743774,0.004329887700239,1.6275660842774529,-0.0038252717,0.001205557,500,1000,3,500,500,3,0.1,0.0021420520403089,0.0003770259109996
0,0,-0.0046446510557428,0.1765045045318013,-0.0352272758671003,1.593756304827063,0.009905836,0.0018688295,500,1000,3,500,500,3,0.1,0.0016205809980753,0.0003716465710371
0,0,-0.0109458211781638,0.2025642951902493,-0.2053182428615695,1.434807188882809,-0.0073119886,0.00139663,500,1000,3,500,500,3,0.1,0.0014200519598338,0.0003769846951472
0,0,0.0077761344548195,0.219930576279597,-0.0637987018408152,1.572778315486694,0.005731397,0.0016513634,500,1000,3,500,500,3,0.1,0.0017200015402379,0.0003733119757279
0,0,0.0118042296449284,0.2297852154348746,0.0210321268611569,1.6145048244200693,0.028989999,0.0013684997,500,1000,3,500,500,3,0.1,0.0016664567833235,0.00038329771099
0,0,0.0015473915281901,0.2006990015078576,0.0429336171750135,1.5875144098366096,0.010850318,0.0013100654,500,1000,3,500,500,3,0.1,0.0021420520403089,0.0003770259109996
0,0,-0.0044084105802631,0.2011686520464829,-0.1714929468105912,1.566732304632133,-0.008843168,0.00086167286,500,1000,3,500,500,3,0.1,0.0016205809980753,0.0003716465710371
0,0,-0.0004121268507475,0.2150051902583296,-0.0261615809506355,1.6237954647981143,0.0049129147,0.00088826945,500,1000,3,500,500,3,0.1,0.0014200519598338,0.0003769846951472
0,0,0.0071598391046799,0.247218644469414,0.0180587217986658,1.533784356120168,0.0141700925,0.0009036106,500,1000,3,500,500,3,0.1,0.0017200015402379,0.0003733119757279
0,0,-0.0076081753093074,0.2167618807043728,0.0983026949116039,1.5829446304110657,-0.008315762,0.0025370887,500,1000,3,500,500,3,0.1,0.0016664567833235,0.00038329771099
0,0,0.0178741532798005,0.2302560657795924,0.0069597175555065,1.628994291778546,0.019715665,0.0019409264,500,1000,3,500,500,3,0.1,0.0021420520403089,0.0003770259109996
0,0,0.0072709169303887,0.2120114105402783,0.0013724179597963,1.5042749985750754,0.00043054516,0.0008364469,500,1000,3,500,500,3,0.1,0.0016205809980753,0.0003716465710371
0,0,0.010539245756257,0.2099992667504965,0.0960600100004173,1.573579795815376,0.01765286,0.002204201,500,1000,3,500,500,3,0.1,0.0014200519598338,0.0003769846951472
0,0,0.0248646143427474,0.2380705591724346,-0.0616842242185076,1.478195975035555,0.03151827,0.002046299,500,1000,3,500,500,3,0.1,0.0017200015402379,0.0003733119757279
0,0,-0.0107102747712076,0.2023514684523569,-0.0048197229018666,1.613320724603044,0.0043585417,0.0012238972,500,1000,3,500,500,3,0.1,0.0016664567833235,0.00038329771099
0,0,0.0193269902051207,0.227006009307099,-0.0339974879001322,1.6189187714012874,0.024840647,0.0020180938,500,1000,3,500,500,3,0.1,0.0021420520403089,0.0003770259109996
0,0,0.003767255104649,0.2156430012930518,0.1962188450949772,1.4488098462959131,0.0053873635,0.0014661594,500,1000,3,500,500,3,0.1,0.0016205809980753,0.0003716465710371
0,0,0.0202209081008613,0.2109391534233915,-0.047481112893033,1.5995334568896296,0.012915641,0.001739773,500,1000,3,500,500,3,0.1,0.0014200519598338,0.0003769846951472
0,0,-4.896997592803108e-05,0.2329018457315419,-0.0237025290906665,1.467505758281466,0.005931804,0.002000707,500,1000,3,500,500,3,0.1,0.0017200015402379,0.0003733119757279
0,0,-0.0079428076697797,0.2542909257135186,0.0666539773249924,1.6034955998801614,-0.0008295874,0.0012569318,500,1000,3,500,500,3,0.1,0.0016664567833235,0.00038329771099
0,0,-0.0019267293741033,0.2334265784201298,0.0073454255803471,1.604045930158432,-0.010808501,0.0013208076,500,1000,3,500,500,3,0.1,0.0021420520403089,0.0003770259109996
0,0,-0.0202477609085199,0.2445960760227035,0.0384287850236327,1.539391008329721,-0.009093456,0.0011181176,500,1000,3,500,500,3,0.1,0.0016205809980753,0.0003716465710371
0,0,0.0279659235873678,0.2126630315475579,0.0898376718596101,1.4854930514892548,0.020750133,0.0012289651,500,1000,3,500,500,3,0.1,0.0014200519598338,0.0003769846951472
0,0,-0.0156211152425755,0.2057384556615882,-0.0227113369305311,1.5433935726410115,-0.0093783885,0.0011030355,500,1000,3,500,500,3,0.1,0.0017200015402379,0.0003733119757279
0,0,-0.012044685740788,0.2495378400611596,-0.0479023147144058,1.6328014189588445,-0.020205075,0.0027319966,500,1000,3,500,500,3,0.1,0.0016664567833235,0.00038329771099
0,0,-0.0074841536763917,0.2037271243560793,0.0169715677710504,1.6461109733912525,0.003557453,0.002285776,500,1000,3,500,500,3,0.1,0.0021420520403089,0.0003770259109996
0,0,-0.0117440173786794,0.2186150034037406,0.0313597772624123,1.570594207546259,-0.007981657,0.0013094116,500,1000,3,500,500,3,0.1,0.0016205809980753,0.0003716465710371
0,0,0.0113017907484358,0.1922157375010884,0.0137741849642855,1.5801858626199303,0.004355379,0.0012350717,500,1000,3,500,500,3,0.1,0.0014200519598338,0.0003769846951472
0,0,-0.0058901489465879,0.2417036587156533,0.1397461930982568,1.4743320381080416,0.0020773178,0.0014486173,500,1000,3,500,500,3,0.1,0.0017200015402379,0.0003733119757279
0,0,-0.0118082569579022,0.2301160610577714,0.0388530254976871,1.503060311501862,-0.0077341497,0.0013704676,500,1000,3,500,500,3,0.1,0.0016664567833235,0.00038329771099
0,0,0.0092108080221703,0.2050240420165553,-0.0912624880037195,1.6288557779086787,0.01282636,0.0010644156,500,1000,3,500,500,3,0.1,0.0021420520403089,0.0003770259109996
0,0,0.004959219989542,0.2326626259195202,-0.0847973343029553,1.5368462587713796,0.006205184,0.00048390534,500,1000,3,500,500,3,0.1,0.0016205809980753,0.0003716465710371
0,0,0.0068234449130452,0.2121871359177318,-0.0274565147740927,1.5584727424007188,0.0074578165,0.0011853061,500,1000,3,500,500,3,0.1,0.0014200519598338,0.0003769846951472
0,0,-0.041180819352633,0.2102444168991067,0.0856238524047173,1.5404043871221995,-0.019608328,0.0012943546,500,1000,3,500,500,3,0.1,0.0017200015402379,0.0003733119757279
0,0,0.0186173051977813,0.2521104484719942,-0.0442828182194249,1.5588945365519602,0.0011876704,0.0012309788,500,1000,3,500,500,3,0.1,0.0016664567833235,0.00038329771099
0,0,-0.0036151633968245,0.2314243915012853,0.0745396781340211,1.5288226558882525,-0.0031556461,0.0015027149,500,1000,3,500,500,3,0.1,0.0021420520403089,0.0003770259109996
0,0,-0.0104955691957163,0.198165962650666,-0.0905973652191482,1.5148448471400633,-0.0033083532,0.00081167923,500,1000,3,500,500,3,0.1,0.0016205809980753,0.0003716465710371
0,0,0.0089120807352794,0.2304018823507899,-0.0667411940575578,1.677172123891969,0.00792377,0.0016770391,500,1000,3,500,500,3,0.1,0.0014200519598338,0.0003769846951472
0,0,-0.0063673479210423,0.2419029218956806,-0.0176332314450724,1.5728303904188434,-0.0018530342,0.001160177,500,1000,3,500,500,3,0.1,0.0017200015402379,0.0003733119757279
0,0,0.0105899397622831,0.241402982586704,0.0094474465726531,1.5856956122799328,0.0054701045,0.0015192892,500,1000,3,500,500,3,0.1,0.0016664567833235,0.00038329771099
0,0,0.0106127519744008,0.2028575385612838,0.038841015526949,1.5180434934605325,0.011562048,0.0020734163,500,1000,3,500,500,3,0.1,0.0021420520403089,0.0003770259109996
0,0,0.0106127519744008,0.2028575385612838,0.038841015526949,1.5180434934605325,0.011562048,0.0020734163,500,1000,3,500,500,3,0.1,0.0021420520403089,0.0003770259109996
0,0,0.0164084150404935,0.1903982908748819,-0.064192009818243,1.5414386115860823,0.0026114674,0.00087560964,500,1000,3,500,500,3,0.1,0.0016205809980753,0.0003716465710371
0,0,-0.0035633082641198,0.1962375028666072,0.038753949082481,1.522571818241771,-0.002443105,0.0006016236,500,1000,3,500,500,3,0.1,0.0014200519598338,0.0003769846951472
