,Unnamed: 0,debias_point,debias_var,dim,dim_var,undebias_point,undebias_var,J,Q,K,truth,truth_stderr
0,0,-0.262642855303144,4.750317256479101,0.0431546866209053,124.76197625563417,-0.15225235,0.03328159,500,1000,5,-0.0859986214645876,0.0005623927870429
0,0,-0.0581590005632019,3.843787673149343,-1.5070741558410954,142.96552847112216,-0.052218303,0.010404871,500,1000,5,-0.0851251592096021,0.0004581514017514
0,0,-0.2070055164053577,5.261557536325637,-0.0842594617059839,114.61454758921668,-0.13746499,0.042625796,500,1000,5,-0.0858301549243957,0.0004525311481456
0,0,-0.1079561531922671,5.051646103148251,0.1709793923880562,133.51405163925747,-0.046874758,0.025377363,500,1000,5,-0.0853282448865327,0.0005407359349417
0,0,-0.0627467345503175,4.682813830671193,-0.7657168529988803,128.8331818192896,-0.07996735,0.023136584,500,1000,5,-0.0859986214645876,0.0005623927870429
0,0,-0.0173581498573269,4.007119688565858,-0.5189217555511201,106.03412876459558,-0.05869098,0.03880869,500,1000,5,-0.0851251592096021,0.0004581514017514
0,0,-0.1820138108250496,3.667048554588389,-0.7304600671267938,140.4365297577941,-0.07370928,0.020250365,500,1000,5,-0.0858301549243957,0.0004525311481456
0,0,-0.1251922984571907,4.204003549680398,-1.0881520118452284,112.3952776528007,-0.04576619,0.033209894,500,1000,5,-0.0853282448865327,0.0005407359349417
0,0,-0.1051583078022828,3.669162186582314,-0.1696430122886987,124.0731070412386,-0.08372096,0.021024356,500,1000,5,-0.0859986214645876,0.0005623927870429
0,0,0.0147183622423941,3.784240142550492,-0.7126577655381183,196.8324441484483,-0.036580514,0.024437256,500,1000,5,-0.0851251592096021,0.0004581514017514
0,0,-0.0145658558629528,4.155388980122809,-0.8978518372369395,139.33088769758243,-0.015966121,0.029617697,500,1000,5,-0.0858301549243957,0.0004525311481456
0,0,-0.0419202820686747,4.531412662464768,0.2323346718218299,124.1042523186942,-0.036000043,0.02344439,500,1000,5,-0.0853282448865327,0.0005407359349417
0,0,-0.0377063653449213,3.823099856459326,-0.0136100694965772,111.47637496644424,-0.050471444,0.01674238,500,1000,5,-0.0859986214645876,0.0005623927870429
0,0,-0.045086967618617,2.9672517307515283,-0.4367305015944156,127.29254922623738,-0.030498544,0.01267584,500,1000,5,-0.0851251592096021,0.0004581514017514
0,0,-0.1247751574577057,5.01283280265336,-0.3988238900318901,123.62449287068492,-0.0797379,0.023676546,500,1000,5,-0.0858301549243957,0.0004525311481456
0,0,0.011291675445458,3.498521170822696,0.3936781214377509,123.76804744999588,-0.06012447,0.02851036,500,1000,5,-0.0853282448865327,0.0005407359349417
0,0,-0.05272459932597,4.504038458456474,-0.9827198744960964,120.53925348744627,-0.049576145,0.024613565,500,1000,5,-0.0859986214645876,0.0005623927870429
0,0,-0.0862964459134528,4.339168573427371,-0.8721420711449124,114.38758765289332,-0.058326643,0.03384419,500,1000,5,-0.0851251592096021,0.0004581514017514
0,0,-0.1021839556530066,4.195589073343494,-0.276554897214794,152.04735095260523,-0.08278009,0.028039621,500,1000,5,-0.0858301549243957,0.0004525311481456
0,0,-0.0305590569190727,4.432210907263264,-1.1907808390510637,116.96210792669125,-0.04815497,0.01705386,500,1000,5,-0.0853282448865327,0.0005407359349417
0,0,-0.1346205437092146,3.571397995118867,-0.8466780577707684,198.6919815992545,-0.07405164,0.036980465,500,1000,5,-0.0859986214645876,0.0005623927870429
0,0,0.0317161677162923,3.6291223686024288,-0.6998554638393091,159.7789948486353,-0.07791748,0.029616445,500,1000,5,-0.0851251592096021,0.0004581514017514
0,0,-0.0456407867911289,4.790924109288281,-1.369540960559943,169.72821502376632,-0.040925067,0.024251861,500,1000,5,-0.0853282448865327,0.0005407359349417
0,0,-0.0294253735147205,3.8502021634308736,-0.3687943371842159,123.38065899376616,-0.011797905,0.028565308,500,1000,5,-0.0859986214645876,0.0005623927870429
0,0,-0.0802215484598905,3.923880831720663,-1.6831643505445948,137.2379245159487,-0.056651294,0.013625889,500,1000,5,-0.0851251592096021,0.0004581514017514
0,0,-0.1026787709997519,3.736320406619681,-0.3702705304022426,138.53857879259775,-0.07110458,0.032221258,500,1000,5,-0.0853282448865327,0.0005407359349417
0,0,-0.0120890500111616,4.114084751962006,-0.0393022332703347,121.82112330135354,-0.07832696,0.023510864,500,1000,5,-0.0859986214645876,0.0005623927870429
0,0,0.0125802766951922,4.42429323589726,-1.1854623666637556,114.5362005949724,-0.060143292,0.014996487,500,1000,5,-0.0851251592096021,0.0004581514017514
0,0,-0.0416983869457199,3.604547144023396,-0.3627161833193808,139.67731157135464,-0.025348999,0.022906022,500,1000,5,-0.0853282448865327,0.0005407359349417
0,0,-0.1290887204533656,4.168368873937104,-0.1459721911257832,118.07886529445145,-0.074554354,0.033758823,500,1000,5,-0.0859986214645876,0.0005623927870429
0,0,-0.0697895032438788,4.244666384038517,-0.619411332495666,112.03311658032804,-0.086976565,0.013786891,500,1000,5,-0.0853282448865327,0.0005407359349417
0,0,-0.0703020432034901,3.437634623253878,-0.8408151514535374,130.88786314441924,-0.0553603,0.018256048,500,1000,5,-0.0853282448865327,0.0005407359349417
0,0,-0.0227766430297496,3.553119324578796,-1.668098169439169,112.51439387556404,-0.076872356,0.009327825,500,1000,5,-0.0853282448865327,0.0005407359349417
0,0,-0.0717660588948531,4.035460652363938,-1.4709824241948226,107.23980454498938,-0.0689149,0.015278399,500,1000,5,-0.0853282448865327,0.0005407359349417
0,0,-0.1633929888062153,3.848347740664158,-1.828898869024555,128.05899486973985,-0.04846968,0.016162105,500,1000,5,-0.0853282448865327,0.0005407359349417
0,0,-0.0469056032853593,3.644564721124445,-1.545406417913298,137.02432715285954,-0.06441978,0.041014787,500,1000,5,-0.0853282448865327,0.0005407359349417
0,0,-0.1173522107098918,4.372155747118691,-0.8838863521472513,120.48537706626024,-0.1029992,0.036031697,500,1000,5,-0.0853282448865327,0.0005407359349417
0,0,-0.0218304170090247,4.600365048755374,0.0394541001725645,120.92892272212616,-0.064932324,0.02437135,500,1000,5,-0.0853282448865327,0.0005407359349417
0,0,-0.0741848555914495,4.003554872232757,-0.3733359067002193,120.34623356157483,-0.07921538,0.022276975,500,1000,5,-0.0853282448865327,0.0005407359349417
0,0,-0.0674475332819094,3.639779626964637,0.2909239423974208,142.79559381289494,-0.042666,0.033294465,500,1000,5,-0.0853282448865327,0.0005407359349417
