,Unnamed: 0,debias_point,debias_var,dim,dim_var,undebias_point,undebias_var,J,Q,K
26,26,-0.0600710609681773,3.72518344851457,-0.4905009145650645,0.2631465271261684,-0.04395613217048322,1.9947179492623788,30,800,5
27,27,0.0467793086093759,3.840366065264875,-0.1964554510218121,0.2837148912534568,-0.02624084666353599,1.9485297379174569,30,800,5
28,28,-0.0056199202890647,3.8677577949889335,-0.8709980352295013,0.2728456579306337,0.043729278808412486,1.8261098597376488,30,800,5
29,29,-0.0275552706281662,4.0563845718667,-0.9256018967441032,0.2819172578081523,-0.019241537765397165,1.97762059310129,30,800,5
30,30,-0.0077151777002318,4.888890320274534,-0.7421917987111799,0.299746067275589,-0.03405172505111642,2.0242221144336074,30,800,5
31,31,0.0041672932219389,5.643114440704269,-0.0552408120794574,0.3025574574342463,0.00494456566881829,2.026862495055352,30,800,5
32,32,0.1170813417449443,3.8010758274787824,-0.2238688575935548,0.2642437980102953,0.013362868504448233,2.0131835181501825,30,800,5
33,33,0.1060721162954132,4.36483222781355,-0.1000554330602119,0.286903367948727,0.09761640082724288,1.9336507747928544,30,800,5
34,34,0.1372961404940058,4.1753036586157295,-0.4974261425524151,0.2603224101368969,0.01685592336899977,1.890733715231938,30,800,5
35,35,0.1584862307525645,4.344366704257065,-0.4128081042249798,0.2624394801381835,0.09367518689760779,1.895516498451912,30,800,5
36,36,0.0600457380548253,4.456633689341789,-0.1233464693426595,0.2713935870300077,0.002794050856273822,2.115497979988616,30,800,5
37,37,-0.0435166388715568,4.388354190406641,-0.641170713950908,0.2509477423928588,-0.0411548411015904,1.8969984200747712,30,800,5
38,38,0.0279948591199119,3.6563380415345375,-0.2707085392997799,0.2623635725878121,0.015625296609599104,1.8828971863374644,30,800,5
39,39,-0.1478268251274177,4.052569980936092,-0.288465050033186,0.2451235258425631,-0.05914511665462341,1.823383913105573,30,800,5
40,40,0.0535102043512221,3.856299482597476,-0.3234588829373388,0.3103393562623057,0.04865926152984312,1.9175598699935852,30,800,5
41,41,-0.0062495539314015,5.26949711894867,-0.5556622178552484,0.2358378907500565,-0.014363548613463228,2.179931638572034,30,800,5
42,42,-0.1076232321709307,3.750174827722497,-0.3962404679725413,0.3087270760738114,-0.06530791785227497,2.0476023274845923,30,800,5
43,43,-0.1159418470243877,3.705039151354861,-0.9118907546830508,0.2699578509196602,-0.010864933819983436,1.8731340693296736,30,800,5
44,44,-0.1084042694999413,3.674308540031176,-0.3884915745598523,0.2617589447290943,-0.023008589399827972,1.989111501985514,30,800,5
45,45,0.064364038024794,4.324442949092597,-0.2589592868646893,0.307284092437261,-0.009004905586342371,1.9887342024639605,30,800,5
46,46,-0.0970893351524306,3.6441092017671295,-0.7702087589671338,0.3695680628596827,-0.01941267052023765,1.9633918189150303,30,800,5
47,47,-0.0026028839640863,4.929372744417286,-1.0017710636442525,0.2645949530027174,-0.012717837831335177,1.9456526236131495,30,800,5
48,48,-0.0636172819265997,3.886931484895224,-0.2128198957038893,0.2810415204908349,-0.03905513269619976,2.0070115512863254,30,800,5
49,49,0.0336455408302625,5.2685135149221125,-0.208563215589292,0.2616360284007283,-0.006212706999477402,1.8886796577554137,30,800,5
50,50,-0.0337932794322082,5.470034757628029,-0.4588808016727945,0.2767299414453321,0.012122055664979925,1.929768247846924,30,800,5
51,51,0.1199828513034619,4.59666642493087,-0.3193533200307614,0.276272907423162,0.015371309247792508,1.9302678404690128,30,800,5
52,52,0.1451774339821276,4.237633906624882,-0.9939736955128522,0.2482843274787144,0.08967122725744558,2.0457689338607308,30,800,5
53,53,-0.0159757151236575,4.658182692118866,-0.0636213356307475,0.2895824858174276,-0.056159963575280636,1.9757608641124176,30,800,5
54,54,0.1146434155208784,5.049141632172812,-0.223810284345995,0.2992805995041896,-0.009922460483032247,1.9418466485555868,30,800,5
55,55,-0.0809833477720344,4.825426832197787,-0.5437758902763754,0.2811026048755382,-0.011241380515004784,1.8777214393097192,30,800,5
56,56,-0.049076809688509,4.052734417130252,-0.4719576683922266,0.2545066072996313,-0.002633190236376204,1.8725862481132725,30,800,5
57,57,-0.036228981038076,4.812113288921604,-0.8276402886576646,0.3571155635012771,0.02264592829683809,1.983319494118394,30,800,5
58,58,-0.0148462020152683,3.289904368595181,-0.7818980092328118,0.262216211716527,-0.068668399879392,2.104926216445411,30,800,5
59,59,-0.1183016413685763,4.6114789759067065,-0.3528252245949996,0.2760929003603747,0.012399905596533811,2.098887342931711,30,800,5
60,60,-0.0221264201718768,4.595286610635834,-0.5086622262406202,0.3213192414916224,-0.017146771676179617,2.034977309403159,30,800,5
61,61,0.0337765801510017,4.767720001090713,-0.2843376840747078,0.2462710437409699,0.06339306053570049,1.884284454295165,30,800,5
62,62,-0.1370593068810802,3.9242460569179256,-0.415016516399092,0.2790331827186773,0.007610303331501367,2.0106937228535333,30,800,5
63,63,-0.0005268515358475,4.805350681812215,-0.335236685227362,0.2542587779108907,-0.024836100089727364,2.0065671371990965,30,800,5
64,64,-0.053187311437861,4.23568110954523,-0.3757912555822562,0.2753650070864328,-0.03381726688756037,1.972722432190577,30,800,5
65,65,0.048785959034844,3.4158602302085117,-0.0199696095368429,0.2625937538443507,0.01949800467667151,1.8623541862929145,30,800,5
66,66,-0.0323522369614371,4.8212531212202405,-0.2630996146099074,0.2423029139179477,-0.04400718501296896,2.0087678858832683,30,800,5
67,67,-0.0414004626863554,5.231417869572296,0.0395466168997886,0.2698842044280599,-0.043906676231248,2.259824428177461,30,800,5
68,68,-0.0904522160462915,4.4953579594184765,-0.4179495528681167,0.2796528760742816,0.0002895255757897619,1.7556324104471273,30,800,5
69,69,-0.0248104044465922,4.99063643163322,-0.7265267237857049,0.233818120050769,0.0024444488613024618,1.8957931710320215,30,800,5
70,70,0.0251967719393462,4.175576475670574,-0.3149665205420922,0.3818713714837451,-0.02281697476056721,1.9799153505007328,30,800,5
71,71,-0.2281628905241025,4.77388765348855,-0.2693791275915629,0.2683393335319309,-0.04698270405340044,2.0992189015728857,30,800,5
72,72,-0.1620350644546565,3.4144835554061883,-0.5519261232601647,0.3062342296188357,-0.1013683319619586,1.952134873329572,30,800,5
73,73,-0.1105582108425874,4.957274226067099,-0.7023902200134895,0.355659620804313,-0.02354924900765476,1.961166989302412,30,800,5
74,74,0.0100848412638872,4.239907668131031,-0.9332919364034692,0.3077750337038164,0.05191378238387201,1.8366687679216565,30,800,5
75,75,0.0082043226930823,4.8090888035596855,0.3592652809675831,0.3018039258763155,-0.011115639990076809,2.0066692119962304,30,800,5
76,76,-0.0368903119420243,4.781166070236871,-0.6796938845229787,0.2423642719980949,0.005722371276944971,1.9727919951365476,30,800,5
77,77,-0.0238823042657525,4.614684589770589,-0.0365278973788516,0.2651681061416643,0.029605539727705077,1.980387063965436,30,800,5
78,78,0.0008837342484024,6.096805699693037,-0.5625624600056707,0.2614597060494298,0.023495951832255946,1.8251136070163791,30,800,5
79,79,-0.0763811234741108,3.903493993977121,-0.636002523865729,0.2555759669387434,-0.08160173555122985,2.20512120519276,30,800,5
80,80,-0.0361456891452892,3.742791127694306,-0.4047842302880902,0.3042530306515459,-0.029011658045601352,2.1294628119429686,30,800,5
81,81,-0.0373502980550618,3.623843790917056,-0.3612714012416074,0.2602326280661087,0.0004087409008701748,1.9916728011446785,30,800,5
82,82,-0.0786169770266211,4.917543997238359,-0.3119641737860439,0.2822954264207927,0.027267215777142084,2.092004202899681,30,800,5
83,83,0.0743362352186909,4.461001140922213,-0.8392121532700498,0.2921056251352165,-0.03513025868229136,2.08053989095689,30,800,5
84,84,-0.1144736319050157,5.12546818949703,-0.810202471243394,0.2228636075860915,-0.031096629162435385,1.8442030440923871,30,800,5
85,85,0.071974900496148,4.419880313359797,-0.4716773409345336,0.2819172922949247,0.09889023703957256,2.107456064067648,30,800,5
86,86,-0.104834987443415,3.820701505628427,-0.6825376870295887,0.2484249988175451,-0.040932409500310185,1.9302181172821309,30,800,5
87,87,0.0765072651394715,4.654113635877304,0.144967462607501,0.240768260371379,0.06361993918220032,2.131403900493694,30,800,5
88,88,-0.0459162301591398,4.648784519886878,-0.528475012381417,0.2831299849514267,-0.002870746947517211,2.1175300777939627,30,800,5
89,89,-0.0554743931459391,4.630755745100661,-0.3141598412697419,0.3225537879800673,0.030187550172931843,1.94197223295294,30,800,5
90,90,0.0063181467517805,4.818499888636919,0.0521127730305686,0.2457718745986295,-0.039381126481135786,1.9981975177939173,30,800,5
91,91,-0.0514639417109762,4.3522583411257125,-0.2249681823389586,0.2791887755042201,0.003722334811007144,2.14151789442909,30,800,5
92,92,0.1059597518765549,4.123934725971888,-0.3665627960340902,0.2742400778617292,0.03296743935934576,2.1761359770331468,30,800,5
93,93,0.1940695550902778,5.402762906304885,-0.1178084467044886,0.2601512995115573,0.010307466918606956,2.0862548424670515,30,800,5
94,94,0.0601752164306652,5.1845857558966815,-0.4370110499254194,0.2994567136732625,0.00399669298986316,1.9474889792296992,30,800,5
95,95,0.0187542108011031,4.633767869337135,-0.5588992344549428,0.2666025873283782,0.024717054812061212,1.9466948963424884,30,800,5
96,96,-0.0773680419058605,3.528846670230169,-0.3091967477208195,0.238852052922511,-0.03241268542438025,1.945151807721584,30,800,5
97,97,0.0868695597287334,4.121977311105806,-0.7155513754772915,0.3127463269075773,0.0640302659282681,1.950207383540482,30,800,5
98,98,-0.0424461725096584,4.227845321672275,-0.8149868652377084,0.270691105308053,-0.010195326755232825,1.943175030564188,30,800,5
99,99,-0.0133408848983967,3.3713742931631314,-0.4257747210730151,0.2764854872374459,-0.07642967758622476,2.1105469469761093,30,800,5
